id_cliente;abandono_cliente;genero;jubilado;pareja;dependientes;meses_antiguedad;servicio_telefono;ad.multiples_lineas;servicio_internet;ad.seguridad_online;ad.respaldo_online;ad.proteccion_dispositivo;ad.soporte_tecnico;tv.streaming;peliculas.streaming;contrato;factura_digital;metodo_pago;cargo.diario;cargo.mensual;cargo.total
4585-XOMAN;No;Masculino;True;Si;No;34;Si;No;Fibra óptica;No;No;Si;No;Si;No;Mes a mes;Si;Tarjeta de crédito (automática);2.8;85.2;2874.45
4587-NUKOX;Si;Femenino;False;No;No;3;Si;No;Fibra óptica;Si;Si;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.6;79.1;246.5
4587-VVTOX;Si;Femenino;False;Si;No;6;Si;Si;Fibra óptica;No;Si;Si;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.46;105.3;545.2
4588-YBNIB;Si;Femenino;False;No;No;1;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;Si;Cheque por correo;0.64;19.6;19.6
4589-IUAJB;No;Masculino;False;Si;No;70;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Transferencia bancaria (automática);0.8;24.25;1724.15
4592-IWTJI;Si;Femenino;False;Si;Si;3;No;Sin servicio telefónico;DSL;Si;No;No;No;No;No;Mes a mes;No;Tarjeta de crédito (automática);0.98;29.7;91.7
4597-ELFTS;Si;Masculino;False;No;No;56;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque electrónico;0.8200000000000001;24.9;1334.0
4597-NUCQV;Si;Masculino;True;No;No;24;Si;Si;Fibra óptica;No;Si;No;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.33;101.25;2440.15
4598-XLKNJ;Si;Femenino;True;Si;No;25;Si;No;Fibra óptica;No;Si;Si;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.24;98.5;2514.5
4598-ZADCK;No;Femenino;False;No;No;53;No;Sin servicio telefónico;DSL;Si;Si;Si;Si;Si;No;Un año;Si;Cheque electrónico;1.76;53.6;2879.2
4603-FDONU;No;Femenino;False;Si;Si;32;No;Sin servicio telefónico;DSL;Si;Si;No;No;No;No;Mes a mes;Si;Cheque electrónico;1.16;35.15;1051.05
4603-JANFB;Si;Masculino;False;No;No;1;Si;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.3;69.85;69.85
4607-CHPCA;Si;Masculino;False;Si;Si;25;Si;No;Fibra óptica;No;No;No;No;Si;Si;Un año;Si;Cheque electrónico;2.9699999999999998;90.4;2178.6
4608-LCIMN;No;Masculino;False;Si;Si;8;Si;No;DSL;No;No;No;No;No;No;Mes a mes;No;Transferencia bancaria (automática);1.47;44.65;369.15
4609-KNNWG;No;Femenino;False;Si;Si;27;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.65;19.9;550.1
4610-WUVVT;Si;Masculino;True;Si;Si;46;Si;Si;Fibra óptica;Si;Si;Si;No;Si;No;Mes a mes;Si;Cheque electrónico;3.31;100.7;4541.2
4611-ANLQC;No;Femenino;False;Si;No;60;No;Sin servicio telefónico;DSL;Si;Si;Si;No;No;Si;Un año;No;Cheque electrónico;1.65;50.05;2911.5
4612-SSVHJ;No;Femenino;True;No;No;20;Si;No;Fibra óptica;No;No;No;No;No;Si;Mes a mes;Si;Cheque electrónico;2.68;81.45;1671.6
4612-THJBS;Si;Femenino;True;No;No;56;Si;Si;Fibra óptica;No;Si;Si;No;Si;Si;Un año;Si;Transferencia bancaria (automática);3.44;104.75;5510.65
4614-NUVZD;Si;Femenino;False;No;No;1;Si;No;Fibra óptica;No;No;No;No;No;Si;Mes a mes;Si;Cheque electrónico;2.67;81.1;81.1
4615-PIVVU;No;Femenino;False;No;No;42;Si;No;DSL;No;No;Si;Si;No;Si;Dos años;No;Tarjeta de crédito (automática);2.19;66.5;2762.75
4616-EWBNJ;No;Femenino;False;No;No;16;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Transferencia bancaria (automática);0.66;20.1;318.6
4616-ULAOA;No;Femenino;False;Si;Si;65;Si;Si;Fibra óptica;No;Si;Si;Si;Si;Si;Dos años;Si;Tarjeta de crédito (automática);3.64;110.8;7245.9
4619-EVPHY;No;Femenino;True;Si;No;20;Si;No;Fibra óptica;No;No;No;No;Si;Si;Un año;Si;Transferencia bancaria (automática);2.99;91.0;1859.5
4622-YNKIJ;No;Masculino;False;No;No;33;Si;No;Fibra óptica;Si;No;No;Si;Si;No;Dos años;Si;Cheque electrónico;2.92;88.95;3027.65
4623-ZKHLY;No;Masculino;False;Si;No;22;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;Si;Transferencia bancaria (automática);0.67;20.45;471.55
4625-EWPTF;Si;Masculino;False;No;No;8;No;Sin servicio telefónico;DSL;Si;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;1.0;30.45;226.45
4625-LAMOB;No;Masculino;False;No;No;44;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Tarjeta de crédito (automática);0.67;20.4;905.55
4625-XMOYM;No;Femenino;False;Si;Si;72;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;Si;Transferencia bancaria (automática);0.86;26.25;1988.05
4626-GYCZP;Si;Masculino;False;No;No;7;Si;Si;Fibra óptica;No;No;No;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.09;93.85;635.6
4626-JYHAY;Si;Femenino;True;No;No;20;Si;Si;Fibra óptica;No;Si;Si;No;No;Si;Mes a mes;Si;Cheque electrónico;3.09;94.1;1782.4
4626-OZDTJ;No;Femenino;False;Si;No;51;Si;Si;DSL;No;Si;No;Si;Si;Si;Un año;Si;Tarjeta de crédito (automática);2.59;78.65;3950.85
4627-MIHJH;No;Femenino;True;No;No;69;Si;Si;Fibra óptica;Si;No;Si;Si;Si;Si;Dos años;No;Tarjeta de crédito (automática);3.62;110.25;7467.55
4628-CTTLA;Si;Masculino;False;No;No;57;No;Sin servicio telefónico;DSL;No;Si;No;No;Si;No;Mes a mes;Si;Cheque electrónico;1.29;39.3;2111.45
4628-WQCQQ;Si;Masculino;False;No;Si;35;Si;No;Fibra óptica;No;No;Si;No;Si;No;Un año;Si;Cheque electrónico;2.8;85.15;3030.6
4629-NRXKX;Si;Femenino;False;Si;Si;2;Si;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;No;Cheque electrónico;2.31;70.4;147.15
4631-OACRM;Si;Masculino;True;No;No;15;Si;No;Fibra óptica;No;No;No;No;No;Si;Mes a mes;Si;Cheque electrónico;2.61;79.4;1156.1
4632-PAOYU;No;Masculino;False;Si;Si;22;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque por correo;0.66;19.95;433.5
4632-XJMEX;No;Masculino;False;No;Si;53;Si;No;DSL;Si;Si;No;Si;No;No;Un año;No;Tarjeta de crédito (automática);2.07;62.85;3419.5
4633-MKHYU;No;Femenino;False;No;No;9;Si;No;Fibra óptica;No;No;No;No;Si;Si;Mes a mes;Si;Cheque por correo;2.91;88.4;788.6
4634-JLRJT;No;Femenino;False;No;No;1;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;Si;Cheque por correo;0.67;20.35;20.35
4635-EJYPD;No;Masculino;False;Si;Si;32;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.62;18.95;613.95
4636-JGAAI;No;Masculino;False;Si;No;34;Si;Si;Fibra óptica;No;Si;No;No;No;Si;Mes a mes;No;Cheque por correo;2.92;88.85;3000.25
4636-OLWOE;No;Masculino;False;No;Si;54;Si;No;DSL;No;Si;Si;Si;No;No;Un año;Si;Cheque electrónico;2.01;61.0;3283.05
4636-QRJKY;Si;Femenino;False;Si;Si;6;Si;Si;Fibra óptica;No;No;No;Si;No;No;Mes a mes;Si;Cheque electrónico;2.65;80.5;502.85
4636-TVXVG;No;Masculino;False;Si;Si;62;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Transferencia bancaria (automática);0.66;19.95;1244.8
4640-UHDOS;Si;Femenino;False;Si;Si;13;Si;No;DSL;No;No;No;No;No;Si;Mes a mes;No;Cheque electrónico;1.8399999999999999;55.95;734.35
4641-FROLU;No;Femenino;False;Si;Si;30;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.63;19.3;602.9
4644-OBGFZ;No;Masculino;False;Si;Si;55;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque por correo;0.64;19.5;1026.35
4644-PIZRT;No;Masculino;False;Si;Si;17;Si;Si;DSL;Si;No;Si;No;Si;No;Un año;Si;Transferencia bancaria (automática);2.31;70.35;1201.65
4646-QZXTF;No;Femenino;False;Si;No;7;Si;No;DSL;Si;No;Si;Si;Si;Si;Mes a mes;No;Transferencia bancaria (automática);2.67;81.25;580.1
4647-MUZON;No;Femenino;False;Si;No;18;Si;No;Fibra óptica;No;No;Si;No;Si;Si;Mes a mes;Si;Tarjeta de crédito (automática);3.15;95.95;1745.5
4647-XXZAM;No;Femenino;False;Si;Si;6;Si;No;DSL;No;No;No;No;No;No;Mes a mes;No;Cheque por correo;1.5;45.5;285.2
4648-YPBTM;No;Masculino;False;No;No;53;Si;Si;DSL;No;Si;Si;Si;No;Si;Dos años;Si;Transferencia bancaria (automática);2.43;73.9;3958.25
4652-NNHNY;Si;Masculino;False;Si;No;16;Si;Si;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Transferencia bancaria (automática);2.43;73.85;1284.2
4652-ODEVH;No;Masculino;False;Si;Si;45;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.8;24.45;1088.25
4654-DLAMQ;No;Femenino;True;Si;No;64;Si;No;Fibra óptica;Si;Si;Si;No;No;Si;Un año;No;Transferencia bancaria (automática);3.19;97.0;6430.9
4654-GGUII;No;Femenino;False;No;No;18;No;Sin servicio telefónico;DSL;Si;Si;No;Si;No;No;Un año;Si;Cheque por correo;1.32;40.2;711.95
4654-ULTTN;No;Masculino;False;Si;No;70;Si;Si;DSL;Si;No;Si;Si;No;Si;Dos años;Si;Tarjeta de crédito (automática);2.46;74.8;5315.8
4656-CAURT;No;Masculino;False;No;No;69;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Transferencia bancaria (automática);0.79;23.95;1713.1
4657-FWVFY;No;Femenino;False;Si;Si;40;Si;Si;Fibra óptica;No;Si;Si;No;Si;No;Mes a mes;Si;Tarjeta de crédito (automática);3.17;96.35;3915.4
4658-HCOHW;Si;Femenino;False;Si;Si;21;Si;No;Fibra óptica;No;Si;Si;Si;Si;Si;Mes a mes;Si;Cheque electrónico;3.38;102.8;2110.15
4659-NZRUF;Si;Femenino;False;No;No;19;Si;Si;Fibra óptica;Si;Si;No;No;No;Si;Mes a mes;Si;Cheque electrónico;3.13;95.15;1789.25
4660-IRIBM;No;Masculino;False;Si;Si;18;Si;No;Fibra óptica;Si;No;Si;No;Si;No;Mes a mes;Si;Cheque por correo;2.89;87.9;1500.5
4661-NJEUX;No;Masculino;False;No;No;1;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;Si;Cheque por correo;0.66;20.05;20.05
4662-EKDPQ;Si;Masculino;False;No;No;2;Si;Si;DSL;No;No;No;No;No;Si;Mes a mes;No;Transferencia bancaria (automática);2.04;62.05;118.3
4664-NJCMS;No;Femenino;False;Si;No;33;No;Sin servicio telefónico;DSL;Si;No;Si;Si;Si;Si;Dos años;No;Transferencia bancaria (automática);1.96;59.55;2016.3
4667-OHGKG;Si;Masculino;False;No;No;1;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;Si;Cheque por correo;0.63;19.3;19.3
4667-QONEA;No;Femenino;True;Si;Si;60;Si;No;DSL;Si;Si;Si;Si;No;Si;Un año;Si;Tarjeta de crédito (automática);2.46;74.85;4456.35
4670-TABXH;No;Masculino;False;Si;No;72;Si;Si;Fibra óptica;No;Si;Si;Si;Si;Si;Dos años;Si;Tarjeta de crédito (automática);3.61;109.75;7758.9
4671-LXRDQ;Si;Masculino;False;No;No;2;Si;No;DSL;No;No;No;No;No;No;Mes a mes;Si;Cheque por correo;1.48;45.0;96.45
4671-VJLCL;No;Femenino;False;No;No;63;Si;Si;DSL;Si;Si;Si;Si;Si;No;Dos años;Si;Tarjeta de crédito (automática);2.63;79.85;4861.45
4672-FOTSD;No;Masculino;False;No;No;12;Si;Si;DSL;Si;Si;No;Si;No;No;Mes a mes;Si;Cheque electrónico;2.21;67.25;832.3
4673-KKSLS;No;Femenino;False;No;No;31;Si;No;Fibra óptica;Si;No;Si;Si;No;No;Mes a mes;No;Cheque electrónico;2.88;87.6;2724.25
4674-HGNUA;No;Masculino;False;Si;Si;71;Si;Si;DSL;Si;Si;Si;Si;Si;Si;Dos años;No;Tarjeta de crédito (automática);2.96;89.9;6457.15
4674-LRJIC;Si;Femenino;False;No;No;1;Si;No;Fibra óptica;No;No;Si;No;Si;Si;Mes a mes;No;Cheque electrónico;3.1;94.4;94.4
4676-MQUEA;No;Masculino;True;Si;No;50;Si;Si;Fibra óptica;Si;Si;Si;No;Si;No;Un año;Si;Transferencia bancaria (automática);3.35;101.9;5265.5
4676-WLUHT;No;Masculino;False;No;No;54;No;Sin servicio telefónico;DSL;Si;Si;No;No;No;Si;Dos años;No;Transferencia bancaria (automática);1.52;46.2;2431.95
4678-DVQEO;Si;Femenino;False;No;No;1;Si;No;DSL;No;No;No;Si;No;No;Mes a mes;Si;Cheque electrónico;1.72;52.2;52.2
4680-KUTAJ;No;Femenino;True;No;No;11;Si;Si;DSL;Si;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;1.83;55.6;580.8
4682-BLBUC;No;Masculino;False;Si;No;44;Si;No;DSL;No;Si;Si;Si;Si;No;Un año;Si;Cheque electrónico;2.33;70.95;3250.45
4683-WYDOU;No;Masculino;False;Si;No;62;Si;Si;Fibra óptica;No;No;Si;Si;Si;Si;Dos años;Si;Transferencia bancaria (automática);3.54;107.6;6912.7
4685-ERGHK;No;Masculino;False;No;No;57;Si;Si;Fibra óptica;No;No;No;No;Si;No;Un año;Si;Cheque electrónico;2.86;86.9;4939.25
4685-TFLLS;No;Masculino;False;Si;Si;18;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Transferencia bancaria (automática);0.65;19.8;342.3
4686-GEFRM;No;Masculino;False;Si;No;70;Si;Si;Fibra óptica;No;Si;Si;Si;No;Si;Dos años;Si;Transferencia bancaria (automática);3.24;98.7;6858.9
4686-UXDML;No;Femenino;False;No;No;21;Si;Si;Fibra óptica;No;Si;No;No;Si;Si;Mes a mes;Si;Tarjeta de crédito (automática);3.2800000000000002;99.85;1992.55
4690-LLKUA;Si;Masculino;True;No;No;17;Si;No;DSL;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;1.48;45.05;770.6
4690-PKDQG;No;Femenino;True;Si;No;42;Si;Si;Fibra óptica;No;Si;Si;No;Si;No;Mes a mes;Si;Cheque electrónico;3.14;95.55;3930.6
4691-NEWPF;No;Masculino;False;Si;No;11;Si;No;DSL;No;No;No;No;No;No;Mes a mes;Si;Transferencia bancaria (automática);1.51;45.9;521.9
4692-NNQRU;No;Femenino;False;Si;No;21;Si;No;Fibra óptica;No;No;Si;Si;No;No;Un año;No;Cheque electrónico;2.6;79.2;1742.45
4693-VWVBO;No;Femenino;False;No;No;3;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque electrónico;0.64;19.55;61.05
4694-PHWFW;No;Femenino;False;No;Si;8;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque por correo;0.66;19.95;170.9
4695-VADHF;Si;Masculino;False;Si;Si;18;Si;No;DSL;No;No;Si;No;No;Si;Mes a mes;No;Cheque electrónico;1.8900000000000001;57.45;990.85
4695-WJZUE;Si;Femenino;True;No;No;2;Si;Si;Fibra óptica;No;No;Si;No;No;Si;Mes a mes;Si;Cheque electrónico;2.91;88.55;179.25
4697-LUPSU;No;Masculino;False;Si;Si;2;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque por correo;0.66;20.2;34.75
4698-KVLLG;No;Femenino;True;No;No;51;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Tarjeta de crédito (automática);0.64;19.6;967.9
4700-UBQMV;No;Masculino;False;Si;Si;21;Si;Si;DSL;Si;No;No;No;Si;Si;Un año;Si;Transferencia bancaria (automática);2.5;75.9;1549.75
4701-AHWMW;Si;Masculino;False;Si;No;55;No;Sin servicio telefónico;DSL;No;No;Si;Si;Si;Si;Mes a mes;Si;Transferencia bancaria (automática);1.79;54.55;2978.3
4701-LKOZD;No;Femenino;False;No;No;70;Si;Si;DSL;Si;Si;Si;Si;Si;Si;Dos años;No;Tarjeta de crédito (automática);2.95;89.75;6367.2
4701-MLJPN;Si;Masculino;False;No;No;31;Si;No;DSL;No;No;Si;Si;No;No;Mes a mes;Si;Cheque electrónico;1.82;55.25;1715.65
4702-HDRKD;No;Masculino;False;No;No;67;No;Sin servicio telefónico;DSL;Si;No;Si;Si;Si;No;Un año;Si;Transferencia bancaria (automática);1.62;49.35;3321.35
4702-IOQDC;Si;Femenino;False;No;No;1;Si;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.3;70.1;70.1
4703-MQYKT;No;Masculino;False;No;No;21;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.64;19.6;390.4
4704-ERYFC;Si;Femenino;False;Si;No;22;Si;No;Fibra óptica;No;No;No;No;No;No;Mes a mes;Si;Cheque electrónico;2.2800000000000002;69.25;1554.0
4706-AXVKM;Si;Femenino;True;No;No;11;Si;Si;Fibra óptica;No;No;No;No;No;Si;Mes a mes;Si;Tarjeta de crédito (automática);2.79;84.8;906.85
4706-DGAHW;No;Masculino;True;No;No;1;Si;No;DSL;No;No;No;No;No;No;Mes a mes;No;Cheque electrónico;1.49;45.2;45.2
4707-MAXGU;No;Masculino;False;Si;No;72;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Tarjeta de crédito (automática);0.85;25.85;1872.2
4707-YNOQA;No;Femenino;False;Si;Si;34;Si;Si;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;Si;Tarjeta de crédito (automática);0.84;25.6;917.15
4709-LKHYG;No;Femenino;False;Si;Si;29;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque electrónico;0.66;20.0;540.05
4710-FDUIZ;Si;Masculino;False;Si;No;56;Si;Si;Fibra óptica;No;Si;No;No;Si;Si;Un año;No;Tarjeta de crédito (automática);3.3;100.3;5614.45
4710-NKCAW;No;Masculino;False;Si;Si;5;Si;Si;DSL;Si;Si;No;Si;No;No;Mes a mes;No;Tarjeta de crédito (automática);2.12;64.4;316.9
4712-AUQZO;No;Masculino;False;No;No;18;No;Sin servicio telefónico;DSL;Si;No;Si;No;No;No;Mes a mes;No;Cheque por correo;1.1;33.6;550.35
4712-UYOOI;No;Femenino;False;Si;Si;20;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque electrónico;0.66;20.0;417.65
4713-LZDRV;Si;Femenino;True;No;No;2;Si;No;Fibra óptica;No;No;No;No;No;Si;Mes a mes;Si;Cheque electrónico;2.62;79.6;195.05
4713-ZBURT;No;Masculino;False;No;Si;45;Si;Si;Fibra óptica;No;No;Si;No;Si;Si;Dos años;No;Transferencia bancaria (automática);3.2800000000000002;99.7;4634.35
4716-HHKQH;No;Masculino;True;Si;No;20;Si;Si;Fibra óptica;No;Si;No;Si;Si;Si;Mes a mes;No;Cheque electrónico;3.52;107.05;2172.05
4716-MRVEN;No;Femenino;False;No;No;29;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Un año;No;Cheque por correo;0.66;20.0;599.3
4717-GHADL;No;Femenino;False;No;No;50;Si;Si;DSL;No;Si;No;Si;Si;Si;Dos años;Si;Cheque por correo;2.62;79.6;4024.2
4718-DHSMV;No;Femenino;False;No;No;11;No;Sin servicio telefónico;DSL;No;No;No;No;Si;No;Mes a mes;Si;Cheque por correo;1.18;35.8;363.15
4718-WXBGI;No;Masculino;False;Si;Si;72;Si;Si;DSL;Si;Si;Si;Si;Si;Si;Dos años;Si;Tarjeta de crédito (automática);3.02;91.95;6614.9
4719-UMSIY;No;Masculino;False;No;Si;6;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque por correo;0.65;19.65;100.9
4720-VSTSI;Si;Femenino;False;No;No;44;Si;Si;Fibra óptica;No;Si;Si;No;No;No;Mes a mes;Si;Transferencia bancaria (automática);2.79;84.8;3862.55
4723-BEGSG;No;Masculino;False;Si;No;72;Si;Si;DSL;Si;No;Si;Si;Si;Si;Dos años;No;Tarjeta de crédito (automática);2.85;86.65;6094.25
4724-WXVWF;No;Masculino;False;No;No;48;Si;Si;Fibra óptica;Si;No;No;Si;No;Si;Mes a mes;Si;Cheque electrónico;3.14;95.4;4445.3
4726-DLWQN;No;Masculino;True;No;No;50;Si;Si;DSL;Si;Si;No;No;Si;No;Mes a mes;Si;Transferencia bancaria (automática);2.31;70.35;3454.6
4727-MCYZG;No;Masculino;False;No;No;1;Si;No;DSL;No;No;No;No;No;Si;Mes a mes;No;Cheque por correo;1.83;55.55;55.55
4729-XKASR;Si;Masculino;False;No;Si;1;No;Sin servicio telefónico;DSL;No;No;No;No;No;No;Mes a mes;No;Cheque electrónico;0.81;24.75;24.75
4730-AWNAU;No;Masculino;False;Si;Si;36;No;Sin servicio telefónico;DSL;Si;No;Si;Si;Si;Si;Un año;No;Tarjeta de crédito (automática);2.0;60.7;2234.55
4732-RRJZC;No;Masculino;False;Si;Si;7;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Mes a mes;No;Cheque por correo;0.67;20.25;144.35
4735-ASGMA;Si;Masculino;False;No;No;26;Si;Si;Fibra óptica;No;No;Si;No;Si;Si;Mes a mes;Si;Cheque electrónico;3.23;98.35;2515.3
4735-BJKOU;No;Femenino;False;No;No;40;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Cheque por correo;0.66;20.15;804.85
4737-AQCPU;No;Masculino;False;Si;Si;72;Si;Si;DSL;Si;Si;Si;Si;No;No;Dos años;No;Tarjeta de crédito (automática);2.37;72.1;5016.65
4737-HOBAX;No;Masculino;False;Si;No;63;Si;Si;DSL;No;No;Si;Si;Si;Si;Dos años;No;Tarjeta de crédito (automática);2.62;79.8;5034.05
4741-WWJQZ;No;Femenino;False;Si;No;2;Si;No;Fibra óptica;Si;No;No;Si;No;No;Mes a mes;Si;Cheque electrónico;2.64;80.15;194.55
4742-DRORA;No;Masculino;False;Si;Si;60;Si;Si;Fibra óptica;Si;No;Si;No;Si;No;Un año;Si;Transferencia bancaria (automática);3.14;95.4;5812.0
4742-TXUEX;No;Femenino;False;Si;Si;47;Si;No;No;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Sin servicio de internet;Dos años;No;Transferencia bancaria (automática);0.63;19.3;890.5
