id_cliente;abandono_cliente;genero.masculino;genero.femenino;jubilado;pareja;dependientes;meses_antiguedad;servicio_telefono;ad.multiples_lineas;servicio_internet.no;servicio_internet.fibra_optica;servicio_internet.dsl;ad.seguridad_online;ad.respaldo_online;ad.proteccion_dispositivo;ad.soporte_tecnico;tv.streaming;peliculas.streaming;contrato.dos_años;contrato.un_año;contrato.mes_a_mes;factura_digital;metodo_pago.cheque_por_correo;metodo_pago.cheque_electrónico;metodo_pago.tarjeta_de_crédito_auto;metodo_pago.transferencia_bancaria_auto;cargo.diario;cargo.mensual;cargo.total
4510-HIMLV;True;True;False;False;False;False;1;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.29;69.8;69.8
4510-PYUSH;True;False;True;True;False;False;38;True;False;False;False;True;True;True;False;False;False;False;False;False;True;True;False;False;True;False;1.88;57.15;2250.65
4512-ZUIYL;True;False;True;False;False;False;2;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;2.3;70.0;153.05
4513-CXYIX;False;False;True;True;True;False;71;True;True;False;True;False;True;False;False;False;False;False;True;False;False;True;False;False;True;False;2.65;80.7;5676.0
4514-GFCFI;True;False;True;True;False;False;16;True;True;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.79;84.75;1350.15
4518-FZBSX;False;True;False;False;True;True;42;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.67;20.25;854.9
4521-WFJAI;False;True;False;False;False;False;56;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;0.85;25.95;1444.05
4521-YEEHE;False;False;True;False;True;False;18;True;True;False;True;False;False;False;False;True;True;False;False;False;True;True;False;True;False;False;2.92;88.85;1594.75
4522-AKYLR;False;False;True;True;False;False;13;True;False;False;False;True;False;True;True;False;False;False;False;False;True;True;False;True;False;False;1.8;54.8;731.3
4522-XRWWI;False;True;False;False;True;False;42;True;True;False;False;True;True;False;False;True;True;True;False;True;False;False;False;False;True;False;2.64;80.45;3375.9
4523-WXCEF;True;False;True;False;True;False;59;True;True;False;True;False;False;True;False;False;True;True;False;False;True;False;False;True;False;False;3.32;101.1;6039.9
4524-QCSSM;False;True;False;False;False;False;26;False;False;False;False;True;True;True;False;False;False;True;False;False;True;True;False;False;False;True;1.47;44.65;1156.55
4525-VZCZG;False;True;False;False;False;True;54;True;False;False;True;False;True;True;False;True;True;True;False;True;False;True;False;True;False;False;3.48;105.85;5826.65
4526-EXKKN;False;True;False;False;False;False;40;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.81;24.6;973.95
4526-RMTLL;False;True;False;False;True;True;8;True;True;False;False;True;True;True;False;True;False;True;True;False;False;True;False;False;True;False;2.5;76.15;645.8
4526-ZJJTM;False;False;True;True;True;False;25;True;False;False;True;False;False;True;True;False;False;True;False;False;True;False;False;False;False;True;2.91;88.4;2191.15
4529-CKBCL;True;False;True;False;False;False;2;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.64;80.2;146.05
4530-NDRKU;False;False;True;False;True;True;42;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;0.63;19.05;761.85
4531-AUZNK;False;False;True;False;True;True;51;True;True;False;True;False;True;False;False;True;True;False;False;True;False;True;True;False;False;False;3.13;95.15;5000.05
4534-WGCIR;False;False;True;False;True;True;58;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.8300000000000001;25.15;1509.9
4536-IPCKQ;True;True;False;False;False;False;56;True;True;False;True;False;False;True;False;False;True;True;False;False;True;False;False;True;False;False;3.24;98.6;5581.05
4536-PLEQY;False;True;False;False;True;False;12;True;False;False;True;False;False;True;False;False;False;True;False;False;True;True;False;False;True;False;2.8;85.05;999.8
4537-CIBHB;False;False;True;False;True;True;9;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.67;20.25;172.35
4537-DKTAL;False;False;True;False;False;False;2;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;1.5;45.55;84.4
4538-WNTMJ;False;False;True;False;True;True;46;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.8200000000000001;24.95;1165.9
4541-RMRLG;True;True;False;False;False;False;7;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;0.63;19.25;112.3
4544-RXFMG;False;True;False;False;True;True;8;True;False;False;False;True;False;False;False;False;False;False;False;True;False;True;True;False;False;False;1.43;43.45;345.5
4546-FOKWR;False;False;True;False;False;False;16;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2.46;74.75;1129.35
4547-FZJWE;False;True;False;False;True;True;55;True;False;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;True;False;1.9500000000000002;59.45;3157.0
4547-KQRTM;True;False;True;False;False;False;10;True;True;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;2.63;80.05;830.7
4547-LYTDD;True;False;True;False;False;False;16;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2.39;72.65;1194.3
4548-SDBKE;True;False;True;False;False;False;5;True;True;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.8;85.2;474.8
4549-ZDQYY;False;False;True;False;False;False;52;True;False;False;False;True;True;False;True;True;False;False;False;True;False;False;False;False;True;False;1.9100000000000001;57.95;3042.25
4550-EVXNY;True;False;True;False;False;True;1;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.29;69.65;69.65
4550-VBOFE;True;True;False;True;True;False;70;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.38;102.95;7101.5
4553-DVPZG;False;False;True;False;True;False;62;True;True;False;True;False;False;False;True;False;True;True;False;False;True;True;False;True;False;False;3.33;101.35;6164.7
4554-YGZIH;True;True;False;True;True;False;49;True;True;False;True;False;False;True;False;False;False;True;False;False;True;False;False;False;True;False;2.96;90.05;4547.25
4555-YIGPD;False;False;True;False;False;True;4;False;False;False;False;True;True;True;True;False;True;True;False;False;True;True;True;False;False;False;1.88;57.2;223.75
4558-CGYCZ;False;True;False;False;False;False;4;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.65;19.75;78.3
4558-FANTW;True;False;True;False;True;True;17;True;False;False;True;False;True;False;False;True;True;False;False;False;True;False;False;True;False;False;3.02;91.85;1574.45
4559-UWIHT;False;True;False;False;True;False;14;True;True;False;True;False;False;True;True;False;False;False;False;False;True;True;False;True;False;False;2.7199999999999998;82.65;1185.0
4560-WQAQW;False;False;True;False;False;False;59;True;True;False;False;True;True;False;False;True;False;True;False;True;False;False;False;False;False;True;2.26;68.7;4070.95
4565-EVZMJ;False;False;True;False;False;False;47;True;False;False;False;True;True;True;False;True;False;False;False;True;False;True;True;False;False;False;1.94;58.9;2813.05
4565-NLZBV;False;False;True;False;True;False;71;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;0.81;24.65;1710.15
4566-GOLUK;True;True;False;False;True;True;47;True;True;False;True;False;False;False;True;True;True;True;False;False;True;True;False;False;False;True;3.5300000000000002;107.35;5118.95
4566-NECEV;False;True;False;False;False;False;5;True;True;False;True;False;False;True;True;False;False;True;False;False;True;False;False;True;False;False;3.17;96.55;500.1
4566-QVRRW;True;False;True;False;True;False;11;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;1.45;44.05;483.7
4567-AKPIA;False;False;True;False;True;True;41;True;True;False;True;False;False;True;True;True;True;True;False;True;False;True;False;False;False;True;3.59;109.1;4454.25
4568-KNYWR;False;True;False;False;False;False;52;True;False;False;False;True;True;True;False;False;True;False;True;False;False;True;False;False;True;False;2.08;63.25;3342.45
4568-TTZRT;False;True;False;False;False;False;9;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.67;20.4;181.8
4570-QHXHL;False;False;True;False;False;False;9;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;True;False;False;1.44;43.75;405.7
4572-DVCGN;True;False;True;False;False;False;10;True;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;2.64;80.25;846.0
4573-JKNAE;False;True;False;False;False;True;12;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.64;19.35;212.3
4576-CSAJH;True;True;False;False;False;False;22;True;False;False;False;True;False;True;False;True;False;False;False;True;False;True;False;False;True;False;1.81;55.15;1193.05
4578-PHJYZ;False;True;False;False;True;True;52;True;False;False;False;True;False;True;True;True;True;False;False;True;False;True;False;True;False;False;2.26;68.75;3482.85
4580-TMHJU;True;False;True;False;True;True;43;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;1.85;56.15;2499.3
4581-LNWUM;False;False;True;False;False;False;13;False;False;False;False;True;False;False;True;False;True;True;False;False;True;False;False;True;False;False;1.62;49.15;649.4
4581-SSPWD;True;False;True;False;False;False;3;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.49;75.8;246.3
4583-PARNH;False;True;False;True;True;False;16;True;False;False;True;False;False;False;True;True;False;True;False;False;True;True;False;True;False;False;3.01;91.55;1540.05
4584-LBNMK;False;True;False;True;True;False;45;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.81;24.7;1174.35
4585-HETAI;True;False;True;False;True;True;4;True;False;False;True;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;2.42;73.75;325.45
4585-XOMAN;False;True;False;True;True;False;34;True;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;2.8;85.2;2874.45
4587-NUKOX;True;False;True;False;False;False;3;True;False;False;True;False;True;True;False;False;False;False;False;False;True;True;False;True;False;False;2.6;79.1;246.5
4587-VVTOX;True;False;True;False;True;False;6;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.46;105.3;545.2
4588-YBNIB;True;False;True;False;False;False;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.64;19.6;19.6
4589-IUAJB;False;True;False;False;True;False;70;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.8;24.25;1724.15
4592-IWTJI;True;False;True;False;True;True;3;False;False;False;False;True;True;False;False;False;False;False;False;False;True;False;False;False;True;False;0.98;29.7;91.7
4597-ELFTS;True;True;False;False;False;False;56;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;0.8200000000000001;24.9;1334.0
4597-NUCQV;True;True;False;True;False;False;24;True;True;False;True;False;False;True;False;False;True;True;False;False;True;True;False;True;False;False;3.33;101.25;2440.15
4598-XLKNJ;True;False;True;True;True;False;25;True;False;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.24;98.5;2514.5
4598-ZADCK;False;False;True;False;False;False;53;False;False;False;False;True;True;True;True;True;True;False;False;True;False;True;False;True;False;False;1.76;53.6;2879.2
4603-FDONU;False;False;True;False;True;True;32;False;False;False;False;True;True;True;False;False;False;False;False;False;True;True;False;True;False;False;1.16;35.15;1051.05
4603-JANFB;True;True;False;False;False;False;1;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.3;69.85;69.85
4607-CHPCA;True;True;False;False;True;True;25;True;False;False;True;False;False;False;False;False;True;True;False;True;False;True;False;True;False;False;2.9699999999999998;90.4;2178.6
4608-LCIMN;False;True;False;False;True;True;8;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;True;1.47;44.65;369.15
